t_sec,phase,step_idx,v_x_cmd_NED_x,odom_frame,z_ENU,vz_ENU_meas,vx_ENU_meas,vx_from_odom_NED_x,vx_NED_meas,alt_min,alt_max,armed,offboard
1762884579.575324,STEP,0,0.500000,odom,1.482135,0.000000,0.000000,0.000000,0.412802,0.500,5.000,1,1
1762884579.595479,STEP,0,0.500000,odom,1.482135,0.000000,0.000000,0.000000,0.412802,0.500,5.000,1,1
1762884579.615426,STEP,0,0.500000,odom,1.482135,0.000000,0.000000,0.000000,0.412802,0.500,5.000,1,1
1762884579.635293,STEP,0,0.500000,odom,1.482135,0.000000,0.000000,0.000000,0.412802,0.500,5.000,1,1
1762884579.655148,STEP,0,0.500000,odom,1.482135,0.000000,0.000000,0.000000,0.413579,0.500,5.000,1,1
1762884579.675431,STEP,0,0.500000,odom,1.482135,0.000000,0.000000,0.000000,0.414279,0.500,5.000,1,1
1762884579.695262,STEP,0,0.500000,odom,1.481255,-0.014042,0.029742,0.278398,0.415564,0.500,5.000,1,1
1762884579.715288,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.415564,0.500,5.000,1,1
1762884579.735455,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.415564,0.500,5.000,1,1
1762884579.755344,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.415564,0.500,5.000,1,1
1762884579.778055,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.415564,0.500,5.000,1,1
1762884579.799196,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.415564,0.500,5.000,1,1
1762884579.815346,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.415564,0.500,5.000,1,1
1762884579.835444,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.415564,0.500,5.000,1,1
1762884579.855408,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.415564,0.500,5.000,1,1
1762884579.875168,STEP,0,0.500000,odom,1.481255,0.000000,0.000000,0.000000,0.416748,0.500,5.000,1,1
1762884579.895388,STEP,0,0.500000,odom,1.480432,-0.008944,0.021969,0.186282,0.417303,0.500,5.000,1,1
1762884579.915362,STEP,0,0.500000,odom,1.480432,-0.006261,0.015378,0.130397,0.417303,0.500,5.000,1,1
1762884579.936211,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.417303,0.500,5.000,1,1
1762884579.955308,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.417303,0.500,5.000,1,1
1762884579.976781,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.417303,0.500,5.000,1,1
1762884579.995377,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.417303,0.500,5.000,1,1
1762884580.016098,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.417303,0.500,5.000,1,1
1762884580.035687,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.417303,0.500,5.000,1,1
1762884580.055389,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.417303,0.500,5.000,1,1
1762884580.075553,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.418322,0.500,5.000,1,1
1762884580.095263,STEP,0,0.500000,odom,1.480432,0.000000,0.000000,0.000000,0.419239,0.500,5.000,1,1
1762884580.116103,STEP,0,0.500000,odom,1.479653,-0.012864,0.035681,0.280068,0.419239,0.500,5.000,1,1
1762884580.135354,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.419239,0.500,5.000,1,1
1762884580.155358,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.419239,0.500,5.000,1,1
1762884580.175252,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.419239,0.500,5.000,1,1
1762884580.195342,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.419239,0.500,5.000,1,1
1762884580.216338,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.419239,0.500,5.000,1,1
1762884580.236081,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.419239,0.500,5.000,1,1
1762884580.255879,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.419239,0.500,5.000,1,1
1762884580.275295,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.419607,0.500,5.000,1,1
1762884580.295157,STEP,0,0.500000,odom,1.479653,0.000000,0.000000,0.000000,0.420797,0.500,5.000,1,1
1762884580.316298,STEP,0,0.500000,odom,1.478906,-0.012404,0.037917,0.280487,0.421175,0.500,5.000,1,1
1762884580.335345,STEP,0,0.500000,odom,1.478906,-0.008683,0.026542,0.196341,0.421175,0.500,5.000,1,1
1762884580.355388,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.421175,0.500,5.000,1,1
1762884580.376218,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.421175,0.500,5.000,1,1
1762884580.398057,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.421175,0.500,5.000,1,1
1762884580.417119,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.421175,0.500,5.000,1,1
1762884580.435295,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.421175,0.500,5.000,1,1
1762884580.455450,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.421175,0.500,5.000,1,1
1762884580.476734,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.421175,0.500,5.000,1,1
1762884580.495483,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.421537,0.500,5.000,1,1
1762884580.515788,STEP,0,0.500000,odom,1.478906,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.535478,STEP,0,0.500000,odom,1.478177,-0.016066,0.052897,0.374436,0.422670,0.500,5.000,1,1
1762884580.555311,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.575406,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.595271,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.615623,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.635412,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.655392,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.675366,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.695414,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.422670,0.500,5.000,1,1
1762884580.715368,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.423060,0.500,5.000,1,1
1762884580.735342,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.755333,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.775293,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.795356,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.815427,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.838072,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.855325,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.878214,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.895535,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424243,0.500,5.000,1,1
1762884580.915843,STEP,0,0.500000,odom,1.478177,0.000000,0.000000,0.000000,0.424597,0.500,5.000,1,1
1762884580.935340,STEP,0,0.500000,odom,1.477452,-0.011871,0.040971,0.281191,0.425370,0.500,5.000,1,1
1762884580.955380,STEP,0,0.500000,odom,1.477452,-0.008310,0.028680,0.196834,0.425786,0.500,5.000,1,1
1762884580.975338,STEP,0,0.500000,odom,1.477452,0.000000,0.000000,0.000000,0.425786,0.500,5.000,1,1
1762884580.995620,STEP,0,0.500000,odom,1.477452,0.000000,0.000000,0.000000,0.425786,0.500,5.000,1,1
1762884581.015421,STEP,0,0.500000,odom,1.477452,0.000000,0.000000,0.000000,0.425786,0.500,5.000,1,1
1762884581.035293,STEP,0,0.500000,odom,1.477452,0.000000,0.000000,0.000000,0.425786,0.500,5.000,1,1
1762884581.055338,STEP,0,0.500000,odom,1.477452,0.000000,0.000000,0.000000,0.425786,0.500,5.000,1,1
1762884581.075268,STEP,0,0.500000,odom,1.477452,0.000000,0.000000,0.000000,0.425786,0.500,5.000,1,1
1762884581.095321,STEP,0,0.500000,odom,1.477452,0.000000,0.000000,0.000000,0.425786,0.500,5.000,1,1
1762884581.115437,STEP,0,0.500000,odom,1.477452,0.000000,0.000000,0.000000,0.426740,0.500,5.000,1,1
1762884581.135270,STEP,0,0.500000,odom,1.476714,-0.011884,0.041824,0.281683,0.427698,0.500,5.000,1,1
1762884581.155384,STEP,0,0.500000,odom,1.476714,-0.008319,0.029277,0.197178,0.427698,0.500,5.000,1,1
1762884581.175335,STEP,0,0.500000,odom,1.476714,0.000000,0.000000,0.000000,0.427698,0.500,5.000,1,1
1762884581.195266,STEP,0,0.500000,odom,1.476714,0.000000,0.000000,0.000000,0.427698,0.500,5.000,1,1
1762884581.215455,STEP,0,0.500000,odom,1.476714,0.000000,0.000000,0.000000,0.427698,0.500,5.000,1,1
1762884581.235329,STEP,0,0.500000,odom,1.476714,0.000000,0.000000,0.000000,0.427698,0.500,5.000,1,1
1762884581.258280,STEP,0,0.500000,odom,1.476714,0.000000,0.000000,0.000000,0.427698,0.500,5.000,1,1
1762884581.275486,STEP,0,0.500000,odom,1.476714,0.000000,0.000000,0.000000,0.427698,0.500,5.000,1,1
1762884581.295263,STEP,0,0.500000,odom,1.476714,0.000000,0.000000,0.000000,0.427698,0.500,5.000,1,1
1762884581.315536,STEP,0,0.500000,odom,1.476714,0.000000,0.000000,0.000000,0.428633,0.500,5.000,1,1
1762884581.335386,STEP,0,0.500000,odom,1.475948,-0.012113,0.042254,0.282396,0.429682,0.500,5.000,1,1
1762884581.355345,STEP,0,0.500000,odom,1.475948,-0.008479,0.029578,0.197677,0.429682,0.500,5.000,1,1
1762884581.375302,STEP,0,0.500000,odom,1.475948,0.000000,0.000000,0.000000,0.429682,0.500,5.000,1,1
1762884581.395367,STEP,0,0.500000,odom,1.475948,0.000000,0.000000,0.000000,0.429682,0.500,5.000,1,1
1762884581.415313,STEP,0,0.500000,odom,1.475948,0.000000,0.000000,0.000000,0.429682,0.500,5.000,1,1
1762884581.435365,STEP,0,0.500000,odom,1.475948,0.000000,0.000000,0.000000,0.429682,0.500,5.000,1,1
1762884581.458115,STEP,0,0.500000,odom,1.475948,0.000000,0.000000,0.000000,0.429682,0.500,5.000,1,1
1762884581.475334,STEP,0,0.500000,odom,1.475948,0.000000,0.000000,0.000000,0.429682,0.500,5.000,1,1
1762884581.495353,STEP,0,0.500000,odom,1.475948,0.000000,0.000000,0.000000,0.429682,0.500,5.000,1,1
1762884581.516085,STEP,0,0.500000,odom,1.475948,0.000000,0.000000,0.000000,0.430233,0.500,5.000,1,1
1762884581.535549,STEP,0,0.500000,odom,1.475137,-0.010055,0.033825,0.226700,0.432123,0.500,5.000,1,1
1762884581.555305,STEP,0,0.500000,odom,1.475137,-0.007039,0.023678,0.158690,0.432739,0.500,5.000,1,1
1762884581.575420,STEP,0,0.500000,odom,1.475137,0.000000,0.000000,0.000000,0.432739,0.500,5.000,1,1
1762884581.595476,STEP,0,0.500000,odom,1.475137,0.000000,0.000000,0.000000,0.432739,0.500,5.000,1,1
1762884581.615330,STEP,0,0.500000,odom,1.475137,0.000000,0.000000,0.000000,0.432739,0.500,5.000,1,1
1762884581.635337,STEP,0,0.500000,odom,1.475137,0.000000,0.000000,0.000000,0.432739,0.500,5.000,1,1
1762884581.655330,STEP,0,0.500000,odom,1.475137,0.000000,0.000000,0.000000,0.432739,0.500,5.000,1,1
1762884581.675318,STEP,0,0.500000,odom,1.475137,0.000000,0.000000,0.000000,0.432739,0.500,5.000,1,1
1762884581.695524,STEP,0,0.500000,odom,1.475137,0.000000,0.000000,0.000000,0.432739,0.500,5.000,1,1
1762884581.715492,STEP,0,0.500000,odom,1.475137,0.000000,0.000000,0.000000,0.434724,0.500,5.000,1,1
1762884581.735682,STEP,0,0.500000,odom,1.474270,-0.010574,0.033550,0.227739,0.435380,0.500,5.000,1,1
1762884581.755443,STEP,0,0.500000,odom,1.474270,-0.007402,0.023485,0.159417,0.435380,0.500,5.000,1,1
1762884581.775308,STEP,0,0.500000,odom,1.474270,0.000000,0.000000,0.000000,0.435380,0.500,5.000,1,1
1762884581.795292,STEP,0,0.500000,odom,1.474270,0.000000,0.000000,0.000000,0.435380,0.500,5.000,1,1
1762884581.817146,STEP,0,0.500000,odom,1.474270,0.000000,0.000000,0.000000,0.435380,0.500,5.000,1,1
1762884581.835313,STEP,0,0.500000,odom,1.474270,0.000000,0.000000,0.000000,0.435380,0.500,5.000,1,1
1762884581.855593,STEP,0,0.500000,odom,1.474270,0.000000,0.000000,0.000000,0.435380,0.500,5.000,1,1
1762884581.875385,STEP,0,0.500000,odom,1.474270,0.000000,0.000000,0.000000,0.435380,0.500,5.000,1,1
1762884581.895323,STEP,0,0.500000,odom,1.474270,0.000000,0.000000,0.000000,0.436087,0.500,5.000,1,1
1762884581.915425,STEP,0,0.500000,odom,1.473336,-0.014015,0.041243,0.286320,0.438410,0.500,5.000,1,1
1762884581.935306,STEP,0,0.500000,odom,1.473336,-0.009810,0.028870,0.200424,0.438410,0.500,5.000,1,1
1762884581.955332,STEP,0,0.500000,odom,1.473336,0.000000,0.000000,0.000000,0.438410,0.500,5.000,1,1
1762884581.975410,STEP,0,0.500000,odom,1.473336,0.000000,0.000000,0.000000,0.438410,0.500,5.000,1,1
1762884581.995366,STEP,0,0.500000,odom,1.473336,0.000000,0.000000,0.000000,0.438410,0.500,5.000,1,1
1762884582.015674,STEP,0,0.500000,odom,1.473336,0.000000,0.000000,0.000000,0.438410,0.500,5.000,1,1
1762884582.037231,STEP,0,0.500000,odom,1.473336,0.000000,0.000000,0.000000,0.438410,0.500,5.000,1,1
1762884582.055453,STEP,0,0.500000,odom,1.473336,0.000000,0.000000,0.000000,0.438410,0.500,5.000,1,1
1762884582.076123,STEP,0,0.500000,odom,1.473336,0.000000,0.000000,0.000000,0.438410,0.500,5.000,1,1
1762884582.095233,STEP,0,0.500000,odom,1.473336,0.000000,0.000000,0.000000,0.440051,0.500,5.000,1,1
1762884582.115402,STEP,0,0.500000,odom,1.472335,-0.011849,0.032183,0.230665,0.442461,0.500,5.000,1,1
1762884582.135735,STEP,0,0.500000,odom,1.472335,-0.008294,0.022528,0.161466,0.442461,0.500,5.000,1,1
1762884582.155282,STEP,0,0.500000,odom,1.472335,0.000000,0.000000,0.000000,0.442461,0.500,5.000,1,1
1762884582.175512,STEP,0,0.500000,odom,1.472335,0.000000,0.000000,0.000000,0.442461,0.500,5.000,1,1
1762884582.195562,STEP,0,0.500000,odom,1.472335,0.000000,0.000000,0.000000,0.442461,0.500,5.000,1,1
1762884582.217077,STEP,0,0.500000,odom,1.472335,0.000000,0.000000,0.000000,0.442461,0.500,5.000,1,1
1762884582.235417,STEP,0,0.500000,odom,1.472335,0.000000,0.000000,0.000000,0.442461,0.500,5.000,1,1
1762884582.255308,STEP,0,0.500000,odom,1.472335,0.000000,0.000000,0.000000,0.442461,0.500,5.000,1,1
1762884582.275187,STEP,0,0.500000,odom,1.472335,0.000000,0.000000,0.000000,0.443302,0.500,5.000,1,1
1762884582.295187,STEP,0,0.500000,odom,1.472335,0.000000,0.000000,0.000000,0.445198,0.500,5.000,1,1
1762884582.315576,STEP,0,0.500000,odom,1.471272,-0.020690,0.051924,0.387587,0.445198,0.500,5.000,1,1
1762884582.335334,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.445198,0.500,5.000,1,1
1762884582.355230,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.445198,0.500,5.000,1,1
1762884582.375355,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.445198,0.500,5.000,1,1
1762884582.395442,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.445198,0.500,5.000,1,1
1762884582.415331,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.445198,0.500,5.000,1,1
1762884582.435698,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.445198,0.500,5.000,1,1
1762884582.455888,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.445198,0.500,5.000,1,1
1762884582.475300,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.447129,0.500,5.000,1,1
1762884582.495356,STEP,0,0.500000,odom,1.471272,0.000000,0.000000,0.000000,0.449128,0.500,5.000,1,1
1762884582.515589,STEP,0,0.500000,odom,1.470150,-0.064610,0.149633,1.173557,0.449128,0.500,5.000,1,1
1762884582.535322,STEP,0,0.500000,odom,1.470150,0.000000,0.000000,0.000000,0.449128,0.500,5.000,1,1
1762884582.555472,STEP,0,0.500000,odom,1.470150,0.000000,0.000000,0.000000,0.449128,0.500,5.000,1,1
1762884582.575304,STEP,0,0.500000,odom,1.470150,0.000000,0.000000,0.000000,0.449128,0.500,5.000,1,1
1762884582.595349,STEP,0,0.500000,odom,1.470150,0.000000,0.000000,0.000000,0.449128,0.500,5.000,1,1
1762884582.615305,STEP,0,0.500000,odom,1.470150,0.000000,0.000000,0.000000,0.449128,0.500,5.000,1,1
1762884582.635312,STEP,0,0.500000,odom,1.470150,0.000000,0.000000,0.000000,0.449128,0.500,5.000,1,1
1762884582.655270,STEP,0,0.500000,odom,1.470150,0.000000,0.000000,0.000000,0.451182,0.500,5.000,1,1
1762884582.676087,STEP,0,0.500000,odom,1.470150,0.000000,0.000000,0.000000,0.453232,0.500,5.000,1,1
1762884582.695297,STEP,0,0.500000,odom,1.468976,-0.016677,0.035688,0.296417,0.454314,0.500,5.000,1,1
1762884582.715453,STEP,0,0.500000,odom,1.468976,0.000000,0.000000,0.000000,0.454314,0.500,5.000,1,1
1762884582.735451,STEP,0,0.500000,odom,1.468976,0.000000,0.000000,0.000000,0.454314,0.500,5.000,1,1
1762884582.755449,STEP,0,0.500000,odom,1.468976,0.000000,0.000000,0.000000,0.454314,0.500,5.000,1,1
1762884582.777134,STEP,0,0.500000,odom,1.468976,0.000000,0.000000,0.000000,0.454314,0.500,5.000,1,1
1762884582.795351,STEP,0,0.500000,odom,1.468976,0.000000,0.000000,0.000000,0.454314,0.500,5.000,1,1
1762884582.815493,STEP,0,0.500000,odom,1.468976,0.000000,0.000000,0.000000,0.454314,0.500,5.000,1,1
1762884582.835126,STEP,0,0.500000,odom,1.468976,0.000000,0.000000,0.000000,0.457686,0.500,5.000,1,1
1762884582.856860,STEP,0,0.500000,odom,1.468976,0.000000,0.000000,0.000000,0.458844,0.500,5.000,1,1
1762884582.875650,STEP,0,0.500000,odom,1.467760,-0.068124,0.135279,1.198913,0.458844,0.500,5.000,1,1
1762884582.895742,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.458844,0.500,5.000,1,1
1762884582.915330,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.458844,0.500,5.000,1,1
1762884582.935331,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.458844,0.500,5.000,1,1
1762884582.956235,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.458844,0.500,5.000,1,1
1762884582.975264,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.458844,0.500,5.000,1,1
1762884582.995309,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.460043,0.500,5.000,1,1
1762884583.015540,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.463761,0.500,5.000,1,1
1762884583.035373,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.463761,0.500,5.000,1,1
1762884583.055614,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.463761,0.500,5.000,1,1
1762884583.075914,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.463761,0.500,5.000,1,1
1762884583.095299,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.463761,0.500,5.000,1,1
1762884583.115299,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.463761,0.500,5.000,1,1
1762884583.135343,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.463761,0.500,5.000,1,1
1762884583.155786,STEP,0,0.500000,odom,1.467760,0.000000,0.000000,0.000000,0.463761,0.500,5.000,1,1
1762884583.175355,STEP,0,0.500000,odom,1.466513,-0.017175,0.031869,0.303305,0.466305,0.500,5.000,1,1
1762884583.195458,STEP,0,0.500000,odom,1.466513,-0.012022,0.022308,0.212313,0.468795,0.500,5.000,1,1
1762884583.215428,STEP,0,0.500000,odom,1.466513,0.000000,0.000000,0.000000,0.468795,0.500,5.000,1,1
1762884583.237329,STEP,0,0.500000,odom,1.466513,0.000000,0.000000,0.000000,0.468795,0.500,5.000,1,1
1762884583.255759,STEP,0,0.500000,odom,1.466513,0.000000,0.000000,0.000000,0.468795,0.500,5.000,1,1
1762884583.275389,STEP,0,0.500000,odom,1.466513,0.000000,0.000000,0.000000,0.468795,0.500,5.000,1,1
1762884583.295319,STEP,0,0.500000,odom,1.466513,0.000000,0.000000,0.000000,0.468795,0.500,5.000,1,1
1762884583.315331,STEP,0,0.500000,odom,1.466513,0.000000,0.000000,0.000000,0.468795,0.500,5.000,1,1
1762884583.335395,STEP,0,0.500000,odom,1.465245,-0.022971,0.039842,0.409448,0.471451,0.500,5.000,1,1
1762884583.355626,STEP,0,0.500000,odom,1.465245,-0.016080,0.027890,0.286614,0.475400,0.500,5.000,1,1
1762884583.375384,STEP,0,0.500000,odom,1.465245,-0.011256,0.019523,0.200630,0.475400,0.500,5.000,1,1
1762884583.395400,STEP,0,0.500000,odom,1.465245,0.000000,0.000000,0.000000,0.475400,0.500,5.000,1,1
1762884583.415474,STEP,0,0.500000,odom,1.465245,0.000000,0.000000,0.000000,0.475400,0.500,5.000,1,1
1762884583.435347,STEP,0,0.500000,odom,1.465245,0.000000,0.000000,0.000000,0.475400,0.500,5.000,1,1
1762884583.455333,STEP,0,0.500000,odom,1.465245,0.000000,0.000000,0.000000,0.475400,0.500,5.000,1,1
1762884583.475276,STEP,0,0.500000,odom,1.465245,0.000000,0.000000,0.000000,0.475400,0.500,5.000,1,1
1762884583.495214,STEP,0,0.500000,odom,1.465245,0.000000,0.000000,0.000000,0.476771,0.500,5.000,1,1
1762884583.516158,STEP,0,0.500000,odom,1.463960,-0.013756,0.022332,0.248839,0.479678,0.500,5.000,1,1
1762884583.535624,STEP,0,0.500000,odom,1.463960,-0.009629,0.015632,0.174187,0.479678,0.500,5.000,1,1
1762884583.555574,STEP,0,0.500000,odom,1.463960,0.000000,0.000000,0.000000,0.479678,0.500,5.000,1,1
1762884583.575766,STEP,0,0.500000,odom,1.463960,0.000000,0.000000,0.000000,0.479678,0.500,5.000,1,1
1762884583.595437,STEP,0,0.500000,odom,1.463960,0.000000,0.000000,0.000000,0.479678,0.500,5.000,1,1
1762884583.616007,STEP,0,0.500000,odom,1.463960,0.000000,0.000000,0.000000,0.479678,0.500,5.000,1,1
1762884583.635313,STEP,0,0.500000,odom,1.463960,0.000000,0.000000,0.000000,0.479678,0.500,5.000,1,1
1762884583.655401,STEP,0,0.500000,odom,1.463960,0.000000,0.000000,0.000000,0.479678,0.500,5.000,1,1
1762884583.675433,STEP,0,0.500000,odom,1.463960,0.000000,0.000000,0.000000,0.479678,0.500,5.000,1,1
1762884583.695603,STEP,0,0.500000,odom,1.462672,-0.022684,0.034699,0.420178,0.483885,0.500,5.000,1,1
1762884583.715312,STEP,0,0.500000,odom,1.462672,-0.015879,0.024289,0.294125,0.485328,0.500,5.000,1,1
1762884583.735289,STEP,0,0.500000,odom,1.462672,0.000000,0.000000,0.000000,0.485328,0.500,5.000,1,1
1762884583.757072,STEP,0,0.500000,odom,1.462672,0.000000,0.000000,0.000000,0.485328,0.500,5.000,1,1
